dif_stir,dif_ltrate,dif_rstir,dif_rltrate,a_gr_i_y,ltrate,stir,rltrate,rstir,c_y,i_y,ca_y,bassets2_y,loans1_y,pdebt,gr_er,gr_rgdp,gr_rc,gr_ri,gr_rca,gr_cpi,gr_rnarrowm,gr_rmoney,gr_rstocks,gr_rbassets2,gr_rloans1,gr_rpubdebt,gr_c_y,gr_ca_y,gr_bassets2_y,gr_loans1_y,er_gap,rgdp_gap,rc_gap,ri_gap,rca_gap,stir_gap,ltrate_gap,rstir_gap,rnarrowm_gap,rmoney_gap,rstocks_gap,rbassets2_gap,rloans1_gap,rpubdebt_gap,pdebt_gap,c_y_gap,i_y_gap,ca_y_gap,bassets2_y_gap,loans1_y_gap,narrowm_y_gap,money_y_gap,a_stir,a_ltrate,a_rstir,a_rltrate,a_pdebt,a_c_y,a_i_y,gr_rer,a_ca_y,a_bassets2_y,a_loans1_y,a_gr_rgdp,a_gr_rc,a_gr_ri,a_gr_rca,a_gr_cpi,a_gr_rmoney,a_gr_rstocks,a_gr_rbassets2,a_gr_rloans1,a_gr_rpubdebt,a_gr_c_y,a_gr_ca_y,a_gr_bassets2_y,a_gr_loans1_y,a_rgdp_gap,a_rc_gap,a_ri_gap,a_rca_gap,a_stir_gap,a_rstir_gap,a_rltrate_gap,a_rnarrowm_gap,a_rmoney_gap,a_rstocks_gap,a_rbassets2_gap,a_rloans1_gap,a_pdebt_gap,a_c_y_gap,a_i_y_gap,rer_gap,a_ca_y_gap,a_bassets2_y_gap,a_loans1_y_gap,er,rer,rltrate_gap,a_gr_rnarrowm,a_ltrate_gap,a_gr_money_y,a_money_y_gap,a_pdebt_gap,money_y,gr_money_y,money_y_gap,a_money_y,b2,b3,b1,rec1,rec2,rec3,year,ccode
-.0226513,-.0024784,-.0017787,.0210012,.0048686,.063,.02593,.0467482,.0096782,3.66611,.223576,.0222192,9.675364,9.764692,.228864,.000125,.059462,.0438722,.0279524,.1706731,.0162518,.0585656,.1500341,.1071722,.1121651,.0982028,.0467024,-.0174931,.1018537,.0071697,.0084434,16.06145,-2.5528,1.07474,-10.5145,184.5697,-.0064696,-.007777,.0063922,-1.845366,12.93894,-6.273952,10.18733,5.231745,8.868837,10.86635,5.0267,-11.12388,501.1966,.7642017,-.2886248,.0297819,2.130037,.060373,.0660856,.0170989,.0270638,.3791518,5.348423,.2335671,-.0029744,.0040959,9.806483,10.17467,.0514844,.0466812,.0658253,-1.494952,.0390218,.0699228,.1281585,.0863556,.0831902,.0727461,-.0126779,-1.437287,.0044764,.0040427,5.391214,5.920906,4.755095,-25.81412,.0061132,-.0095956,-.0219292,5.148992,9.088161,21.87571,9.066697,12.95955,19.38518,3.028563,-5.420621,1.527844,120.8137,.1495952,-.1574523,3.9995,10.71879,-.0093127,.0454086,.0009975,.002058,1.464848,19.38518,9.459154,.0176054,2.130037,10.00199,0,0,0,0,0,0,1968,5
-.0126637,.0015069,.007069,.0200316,.0106061,.076,.04807,.0572706,.0293406,3.568646,.232262,.0124801,9.76926,9.84242,.206349,-.0774097,.0913768,.0701233,.1420635,-.3825153,.0187294,.0618598,.0956759,.1347994,.166333,.1333683,-.0457383,-.0265853,-.4383184,.0097046,.00796,10.49,1.807062,3.673353,-1.290883,48.63268,.0126471,.0033857,.0216366,.0548725,13.12727,2.434894,16.05621,9.991894,.2252156,-.3785394,3.76054,-5.887915,156.5022,.9106686,-.3000872,-.4800384,1.195713,.0713596,.0770494,.0229242,.0330417,.3541692,5.318552,.2376786,-.0127412,.0042952,9.780617,10.19215,.0576213,.0467942,.0790607,-.0691331,.0440076,.0408089,.0168861,.0686424,.07666,.0386939,-.0185404,-.143799,-.0016226,.0019226,6.314254,6.159176,6.581429,-5276.826,.01561,-.0035948,-.0161463,4.702159,7.024311,18.72744,8.522709,12.12891,18.55368,2.667086,-4.487951,.6117469,-160.2658,-.3623596,-.6481147,3.6899,10.58222,-.0003828,.0390453,.0082294,-.0064293,.6288047,18.55368,9.451972,-.0007593,1.195713,9.937178,0,0,0,0,0,0,1969,5
.0207759,.0038774,.0383302,.0225328,.0047915,.082,.08647,.0476342,.0521042,3.334037,.243948,.0043948,9.640677,9.707157,.185965,-.0113553,.1315867,.0659552,.1983702,-.5982131,.0343658,.0281534,.0735177,-.2710556,.0512307,.0813675,-.0643604,-.0657416,-.6478531,-.013162,-.0137428,12.11121,8.395659,5.478335,10.66601,-37.00571,.0402702,.0066301,.0356776,-.8434914,11.65988,-23.36508,11.72302,9.909335,-7.530589,-8.544705,-.4963664,-.4306326,5.362045,-.7841182,-1.989505,-1.838313,-.5440443,.0779626,.076783,.0183456,.021039,.32662,5.336086,.2413522,-.0036418,.0044143,9.864543,10.16881,.0482107,.0370462,.0647374,1.267254,.0557441,.0348163,-.1252063,.1262935,.0527277,.035767,-.0186084,1.241627,.0104377,-.0020533,6.278573,5.534946,6.977049,4.067114,.0165613,-.0078838,-.0256001,4.013355,5.136929,2.997778,11.96142,9.71795,17.95203,2.325606,-3.997608,.6084256,14.62545,.1635066,-1.318373,3.648,10.54369,-.0093172,.0328662,.004919,-.0010838,.4032069,17.95203,9.325359,-.0133954,-.5440443,9.926871,0,0,0,0,0,0,1970,5
.0086535,.0045191,.0168892,.0139129,-.0011071,.079,.06163,.0266347,.0092647,3.300386,.250523,.0042011,9.680522,9.780546,.179044,-.1038925,.0470049,.0440529,.0831249,.0082153,.0523653,.0645012,.0960159,-.001337,.0825957,.0862359,-.0161103,-.0100933,-.0440722,.004133,.0075603,4.835292,7.173504,5.186324,11.78215,-33.13889,.0113275,.0019003,-.0057839,1.31023,12.43905,-21.38661,11.14725,10.35762,-9.601402,-9.826533,.8244694,2.309604,17.10788,-.7336903,-1.618117,-1.244339,-.1729488,.0567444,.0717211,-.0023852,.0153022,.3247772,5.363118,.240749,-.0098209,.0071527,9.978555,10.28911,.0314764,.03416,.0410808,.1021882,.0564189,.0958227,.0543508,.093636,.0909738,.0476702,-.0075596,.0618714,.0115499,.0117094,4.867011,4.743983,5.249171,74.35947,-.0058764,-.0228403,-.027138,6.406095,8.292584,4.535933,12.54699,10.84515,19.43671,2.957592,-4.043009,.0949523,35.94878,.6790903,-.7429457,3.269,10.44014,-.0253043,.0735495,-.0014736,.0155797,1.53703,19.43671,9.404306,.0084658,-.1729488,10.08793,0,0,0,0,0,0,1971,5
-.0036166,.0109799,.0026862,.0185348,.0057951,.086,.04302,.0310438,-.0119363,3.345376,.245083,.004446,9.761084,9.954003,.181937,-.0205567,.0287183,.0475642,.0110329,.0937035,.0549562,.0764128,.0949954,.0727756,.0873231,.104395,.0532275,.013632,.0582766,.008322,.0177349,6.739358,4.817067,5.238488,6.801229,-24.13181,-.0069122,.0060654,-.0213909,4.033673,13.05791,-14.37769,11.22277,12.24233,-6.021554,-6.684664,3.821481,.5284522,39.41693,-.3501451,-.4999394,-.2934039,.5022543,.0453497,.0741481,-.0050781,.0228244,.3244803,5.393087,.2418081,.0000195,.0054388,10.1457,10.47264,.0501096,.0521232,.0661384,1.171067,.0513237,.1176953,.2115567,.1478029,.1302762,.0714764,-.007035,1.044711,.0164867,.017422,5.285954,5.563521,6.046781,-111.9086,-.0126542,-.0205126,-.0172118,9.40255,12.59239,17.73265,17.29294,14.87353,19.50598,3.498736,-3.48544,.4770337,41.76604,1.473035,.188604,3.2018,10.44034,-.0172409,.0856271,-.0006035,.0169797,2.519353,19.50598,9.528967,.0132557,.5022543,10.26692,0,0,0,0,0,1,1972,5
.0320168,.0115833,.0464996,.0278298,.0242657,.096,.10183,.0260492,.0318792,3.289636,.230661,.0117548,9.725685,9.945546,.177813,-.155194,.0378884,.0236177,-.0202932,1.752214,.0699508,-.0108703,.040241,-.2478725,.0183113,.0377034,.0186714,-.0166621,1.643914,-.0036265,-.0008496,-3.730163,3.779196,3.374428,.5629516,69.16087,.0402762,.0116553,.0183251,-.5731048,9.216084,-31.63681,5.868374,8.427547,-5.463172,-6.908449,3.689438,-3.92034,166.5507,-.9778417,-1.048477,-.8451399,-.0286213,.0770448,.0854841,-.005307,.0025553,.3085461,5.400065,.2483113,-.0140081,.0028174,10.20286,10.53654,.0549476,.0492906,.0901539,-2.438463,.0829288,.0456322,-.1758122,.0880692,.0888672,.0013096,-.0136056,-2.352286,.0051475,.0058155,6.025349,5.970468,8.715076,118.3042,.0157472,-.0158756,-.0311614,7.371494,10.25251,-4.054297,16.4304,14.71717,13.18858,3.327655,-1.537002,-.3572781,1245.389,1.178331,.0277969,2.7049,10.29409,-.0179361,.031039,.0072289,-.0049917,1.489388,13.18858,9.52743,-.0001613,-.0286213,10.21725,0,0,0,0,1,1,1973,5
-.0087467,-.0002363,.0700863,.0785968,-.0211779,.098,.08866,.0283638,.0190238,3.24124,.206753,.0228512,9.776533,9.903632,.185104,-.1091722,.0116412,-.0030406,-.0930311,.9670266,.0696362,-.0102206,.0244467,-.0899893,.044176,-.003905,.0494048,-.0147115,.9439994,.0052282,-.0042143,-7.190856,.963581,-.1745265,-9.861998,122.3164,.0196942,.009474,.0044412,-3.957067,5.148498,-33.20525,4.021522,2.267623,-2.577846,-2.094481,3.700549,-10.91741,192.7622,-.7572913,-1.725094,-.8414397,-.2039014,.1003727,.0991341,-.0411834,-.0424221,.2984795,5.336725,.2423353,-.0115063,-.0093622,10.20574,10.52793,-.0069027,.0001222,-.019788,3.878628,.1415562,-.0319223,-.3176304,.0064474,-.0011775,-.0226276,.0002399,4.031848,.0003832,-.0007667,1.593423,2.269445,1.91812,-564.7551,.0294416,-.0394064,-.0614053,.9421584,1.995422,-29.6547,8.859119,7.096938,10.77501,4.263364,-3.430319,-.8090014,-223.1492,.5305656,-.6186811,2.4096,10.17564,-.0122587,-.0273922,.0151636,-.0112379,.1240347,10.77501,9.555044,.0028984,-.2039014,10.10296,0,0,0,1,1,1,1974,5
-.0282088,-.0144682,.0419365,.0521915,-.0521342,.083,.04404,.0236005,-.0153595,3.412142,.194316,.0070713,9.871358,9.909555,.235944,.0872759,-.0076643,.0409042,-.0707129,-.694025,.0593995,.0753906,.0112458,.2324558,.0458625,-.0090216,.2722875,.0527273,-.6905496,.0096992,.0005981,6.340497,-2.647693,.5657901,-15.75608,-30.64673,-.022212,-.0060628,-.0238892,-.023649,1.12931,-14.67678,2.869486,-2.651118,16.10557,19.32572,9.176252,-12.72625,-7.07165,-.2118108,-1.84873,.6924112,-.1438905,.073914,.0996993,-.0452177,-.0245956,.3169191,5.545903,.229953,.0039069,-.0021591,10.21568,10.46462,-.0095564,.0153018,-.0541418,2.139719,.1191316,.0185874,.1428209,.0070209,-.0152162,.0878096,.0178877,2.140139,.0015954,-.0054966,-1.96034,.6621036,-5.833885,157.8168,.0004384,-.0306796,-.0354467,-1.685227,-.102826,-24.16581,3.419786,.4823408,19.02015,6.420351,-7.312349,.0832283,70.10927,.107154,-1.496283,2.6199,10.2154,-.0131068,-.0011879,.0070372,.0060747,.4138831,19.02015,9.606076,.0053409,-.1438905,10.16827,0,0,0,0,0,0,1975,5
-.0417899,-.0260598,.0236262,.0393563,-.0097446,.073,.03885,.030034,-.004116,3.438545,.193126,.008073,9.923086,9.927513,.252601,-.0991259,.0446155,.0475698,.0331601,.1867849,.042966,.0586421,.0484393,-.1163718,.0704824,.0465523,.1277912,.0077381,.14166,.0052402,.0018122,2.213602,-1.34502,1.743816,-12.76651,-17.99648,-.0237104,-.0143491,-.0095715,2.022705,1.058635,-20.4416,4.013804,-2.040893,20.80427,20.95815,9.626447,-9.851735,5.602311,-.121737,-1.813006,.9696363,-.3521099,.073367,.093217,-.0190568,.0007932,.3301662,5.483111,.2267167,-.0082485,-.0053366,10.23297,10.4389,.0365284,.037506,.0331119,-.984159,.0924238,.040998,-.0212186,.056197,.0353662,.0899148,-.0052532,-1.003875,.001609,-.0025475,-1.066776,1.200597,-5.026572,-67.86341,-.0027039,-.0010048,-.0053419,-2.91872,.2232685,-20.70396,3.426453,-.4965136,21.98429,6.064999,-6.964962,-.1744034,-101.3992,-.2276509,-1.933803,2.3602,10.13114,-.004545,.0069572,.0021129,.0008289,.2444358,21.98429,9.625763,.0020494,-.3521099,10.17999,0,0,0,0,0,0,1976,5
-.0427958,-.0445025,.0368251,.0351185,.0094682,.057,.04139,.0200891,.0044791,3.495431,.194729,.0072833,10.03308,9.989119,.262543,-.111177,.0294039,.0445871,.0361186,-.0729415,.0369109,.0431753,.0537125,.0501363,.090775,.0512557,.0711567,.0165435,-.0978299,.0110846,.0062055,-1.696597,-1.347624,2.502942,-9.779879,-22.97313,-.0182183,-.0254478,-.0000447,2.520766,1.552082,-12.90583,6.6139,-1.018323,19.40905,18.98392,10.4904,-6.086848,-3.182773,.4177145,-1.40032,1.124874,-.1866032,.0705524,.089771,-.0254458,-.0062273,.3418608,5.487519,.2274679,-.0089238,-.0030883,10.26866,10.4806,.0219827,.0258288,.0388554,-1.510111,.0959982,.0210205,-.1264339,.0414864,.0354894,.0818566,-.0027237,-1.476508,.003563,.0037464,-1.395055,.76588,-3.732662,-242.4213,-.0072428,-.00335,-.0075869,-3.378976,-.9625342,-25.14822,2.424459,-1.150547,24.13578,5.863208,-5.032906,-.4280024,-198.7443,-.3324381,-1.755373,2.0978,10.04073,-.0106914,.0119769,-.0036806,-.0020142,-.1203084,24.13578,9.684636,.0061162,-.1866032,10.16047,0,0,0,0,0,0,1977,5
-.056269,-.0403956,.0068612,.0227347,.014079,.063,.0336,.036138,.006738,3.49025,.199489,.0140342,10.16725,10.0946,.277755,-.1324244,.0399709,.0371712,.0641029,1.001508,.026862,.1045994,.0755145,.0405742,.1121087,.0787517,.0889721,-.0014822,.9269159,.0133729,.0105596,-6.065226,-.4390755,2.558014,-5.038444,35.32704,-.0216833,-.0161662,.0025053,7.701628,3.743967,-6.59439,10.43126,2.036387,19.59148,18.65988,9.368828,-1.497366,59.84483,1.02464,-.6949866,1.968111,.1554755,.0764107,.0944854,-.0010278,.0170469,.3611262,5.447117,.229997,-.0099888,.0025596,10.36572,10.50777,.0408788,.0324877,.0626029,-1.463825,.0774385,.0433818,-.0152865,.1074781,.0498415,.1028946,-.0144545,-1.401883,.0099304,.0022487,-.0909365,.9909116,-.6723857,46.36659,-.0045959,.0164972,.0141795,-1.259211,-.2504298,-20.56128,6.690576,-.3188902,26.48897,4.56482,-2.938343,-.7037516,855.9714,.0942271,-1.684076,1.82,9.940434,.0054114,.0439579,-.001087,-.0024287,-.4733843,26.48897,9.768771,.0086875,.1554755,10.64037,0,0,0,0,0,1,1978,5
-.0386001,-.033549,.012018,.0170691,.0227951,.079,.05872,.0378403,.0175603,3.452655,.208914,-.006846,10.24248,10.19691,.286084,-.0516484,.0429233,.0318906,.0924092,-1.508845,.0411597,.0327392,.0523484,-.1491106,.0817274,.0806824,.0711684,-.0107714,-1.487807,.0073991,.0101353,-1.873405,.6022097,2.213526,1.185661,-198.9834,.0023249,-.0003927,.0113303,6.145088,3.797717,-15.9934,11.09497,4.772335,18.00206,15.61708,7.478953,4.204755,-220.1014,1.01393,-.1442707,1.456235,-.0861278,.0932259,.1078937,-.0000554,.0146124,.3678769,5.503239,.2357336,-.005453,-.0033458,10.39532,10.53194,.0223313,.0298629,.0526136,-.8673263,.0932813,.0269471,.0461262,.0449417,.039532,.0612217,.0007434,-.8716235,.0029699,.0023839,-.4460532,.9902511,.9822838,55.8964,.0084996,.0150456,.0106163,-2.437426,-.8289085,-9.673145,5.221261,-.3669922,24.26438,4.701633,-.6122969,-.5417403,54.15846,-.1177388,-1.579377,1.726,9.88623,.0066941,.005351,.007969,-.0032836,-.7990165,24.26438,9.790506,.002225,-.0861278,10.13704,0,0,0,0,1,1,1979,5
-.0310952,-.0354294,.0310697,.0267355,-.0001214,.089,.09061,.0347964,.0364064,3.443267,.215327,-.0184121,10.27557,10.27552,.302968,.1433952,.0115781,.0116262,.0455231,1.728149,.0542036,-.0290742,.0108039,-.0451236,.0303041,.0414696,.0681546,-.0027191,1.689463,.0032302,.0077092,18.52122,-.9419929,.3719283,2.79357,-1128.409,.0268711,.007428,.0245442,-.1048595,.6468011,-14.95969,7.458991,3.957898,16.36711,15.47344,6.513218,7.486242,-2985.443,.6524797,.1104225,.4885729,-.5235159,.1208398,.121485,.0005729,.0012182,.3796587,5.465657,.2359611,.0026756,-.0096579,10.39485,10.50307,-.0078385,.0038639,.0002075,-5.306846,.1202669,-.0190227,.0873401,.0021005,-.0028701,.0439751,.0050051,-5.422787,.0000406,-.0023299,-3.052593,-1.009536,-1.887818,-187.0141,.0267931,.0132129,-.0013326,-7.483542,-4.753123,1.973449,.9013788,-3.648311,22.99617,5.066581,-.6776363,.2539224,-484.2736,-.5085685,-1.833581,1.9735,9.912681,.0037759,-.0483669,.0151837,-.0053829,-1.21014,22.99617,9.781752,-.0008942,-.5235159,10.08241,0,0,0,1,1,1,1980,5
-.0186166,-.0426799,.0282818,.0042186,-.0221128,.097,.11263,.0337499,.0493799,3.475996,.20512,-.0073645,10.3275,10.35404,.336915,.1340258,-.0163414,-.0056735,-.0617253,-.6060333,.0632501,-.0481227,.0190457,-.059852,.0088523,.0105506,.1147719,.0095051,-.6000193,.0050539,.0076415,35.63505,-4.266191,-2.380971,-4.556468,-1545.459,.0380024,.0119143,.029865,-6.304281,-1.051521,-14.79835,3.005595,.9288144,18.81309,19.46412,6.619255,3.3378,-356.7944,.4988685,.3084885,-.1216322,-.0950276,.1314119,.1345556,.0304725,.0336163,.4006989,5.430602,.231397,.0042566,-.0059597,10.41717,10.47673,.0009464,.0029083,-.0143453,-.1125314,.1009394,.0063874,-.0772272,.0337168,.013228,.0683061,-.0043821,-.1215357,.0024246,-.0024099,-4.322041,-2.584085,-4.893602,19.53426,.0273722,.0349397,.0258458,-9.68657,-5.348006,.4961385,.0696112,-4.762078,23.47496,4.477915,-2.256115,1.017313,430.8655,-.6241126,-2.000451,2.238,9.954875,.0029553,-.0264012,.0203254,-.0022808,-1.196617,23.47496,9.867274,.0087431,-.0950276,10.05885,0,0,0,0,0,0,1981,5
-.0376463,-.0503627,.0092228,-.0034936,-.0418164,.079,.08666,.0263313,.0339913,3.479768,.192253,.0079833,10.39644,10.38956,.364717,.0625559,-.0095966,-.0093636,-.0725145,-2.072717,.0526687,-.0162364,.019649,.10636,.0206718,.0008972,.0741827,.0010851,-2.084032,.0066761,.0034307,41.61708,-6.234552,-4.735852,-10.89121,1114.452,.0076928,-.0055485,.0107811,-8.488418,-2.220699,-2.049333,.6275278,-2.092278,17.18439,19.7618,5.841154,-1.203797,1842.751,.4974119,.1268017,-.1743085,.1838703,.1149417,.1154153,.0364682,.0369418,.4345517,5.562656,.2220377,.0026704,-.0050908,10.4964,10.46139,-.0057064,.0089746,-.0416114,-1.094002,.0784735,.0376619,-.0134685,.0307925,.0037079,.0833367,.009154,-1.122201,.0075966,-.0010276,-5.688461,-3.28572,-9.340998,77.10529,.0053309,.0324983,.0241255,-8.697553,-3.674076,4.353753,-.527647,-6.179459,25.90372,5.012849,-5.168619,1.480362,180.2912,-.2897398,-1.965622,2.378,9.981459,-.00286,.0067937,-.0019706,.0108336,-.1867427,25.90372,9.945022,.0078793,.1838703,10.16693,0,0,0,0,0,0,1982,5
-.0583364,-.0380235,-.0105594,.0097535,-.0269756,.082,.05363,.04924,.02087,3.501978,.193988,.0063503,10.4358,10.46958,.382156,.1459209,.0138863,.017575,.0202479,-.1957105,.03276,.0677137,.0317552,.3173174,.0287132,.0369144,.0694006,.0063826,-.2045568,.0037856,.0077015,52.43037,-5.880228,-4.419804,-8.712212,360.3687,-.0223489,-.0025969,-.0029015,-3.857908,-2.092206,25.19989,-.4843699,-1.569361,15.43948,16.73297,5.529611,1.154849,1852.987,.2575669,.3209248,.707559,.2081642,.0976511,.1116498,.0418164,.055815,.4730203,5.526866,.2151253,.0076748,-.0027384,10.55548,10.48099,.0237584,.0240742,.0016105,.8353009,.0558347,.0452036,.1770648,.0525711,.038766,.1164595,-.004863,.7642538,.0057296,.0019669,-4.433575,-2.581828,-9.319936,-1.653502,-.0130171,.0290735,.0345902,-5.701766,-1.567345,25.8649,.666532,-4.578748,27.67578,4.176306,-6.019327,2.221658,175.2957,-.1686682,-1.681427,2.725,10.05806,.0167967,.0321829,-.0074425,.0048622,.1649174,27.67578,9.998792,.0054067,.2081642,10.21041,0,0,0,0,0,0,1983,5
-.0543832,-.0466191,-.0077943,-.0000303,.0066233,.07,.05545,.045921,.031371,3.500718,.190334,.01428,10.4905,10.51512,.389259,.1577982,.0275276,.0236574,.0047382,1.302745,.024079,.0084478,.0198269,.0542859,.0483659,.0385225,.0508825,-.0003598,1.248717,.0052418,.0043495,59.21059,-4.422223,-3.580626,-7.876638,291.6353,-.0180054,-.0121694,.0051083,-4.34459,-2.777071,26.55375,.2730578,-.9085597,12.50993,11.76463,4.595512,.7944306,433.3499,.1793001,.2043009,.3252482,-.2942077,.0965065,.1048531,.0448277,.0531743,.4924771,5.387781,.2157224,.0081363,-.0020701,10.64728,10.56365,.035367,.0256121,.0482045,-.0809687,.0516787,.0371899,.0766688,.0748732,.0682997,.0841139,-.0142466,-.1311186,.0086035,.0078639,-2.372489,-1.769922,-5.592288,-8.39649,-.0139816,.0242507,.0248841,-2.146433,-.2799727,38.55612,3.500272,-.9502711,24.27374,2.638355,-3.9746,2.800664,10.55184,.1597511,-.9692847,3.155,10.1399,.0111687,.0465284,-.0141051,-.0018266,-.0936328,24.27374,9.987767,-.0011026,-.2942077,10.18971,0,0,0,0,0,0,1984,5
-.0520572,-.0404716,-.0146132,-.0030277,-.0003804,.065,.05193,.0431766,.0301066,3.494829,.184804,.0275556,10.53357,10.59204,.394588,-.2244057,.024949,.020984,-.0070129,.9734771,.0218234,.0207452,.0260249,.6830614,.0413983,.0468184,.0381409,-.0016821,.9296659,.0041056,.0073152,21.08235,-3.310024,-3.00036,-7.917562,231.0823,-.0183989,-.0139534,.0019921,-3.681527,-2.72528,75.70174,.4595669,.3597089,9.219556,7.522004,3.645829,-.3263154,268.3129,.0250263,.3449239,.221732,-.5294697,.0889904,.0908703,.0450018,.0468817,.5151496,5.36489,.2157023,-.0157623,-.0006992,10.68015,10.67197,.0301233,.0330371,.0351088,-.0329388,.0439886,.0398543,.2851758,.0426854,.0743288,.0780147,-.0022959,-.0717959,.0032284,.0102755,-1.012916,-.4903436,-3.40104,-20.88904,-.0195676,.0175521,.0135721,-.3907135,1.058213,62.31507,3.254286,2.7548,21.66838,2.352062,-2.805862,1.247454,-14.13835,.0004262,-.146228,2.447,9.980072,.0068795,.0302979,-.0247321,.0022033,.0257922,21.66838,9.996461,.0008704,-.5294697,10.21104,0,0,0,0,0,0,1985,5
-.0469882,-.0353172,-.0060054,.0056656,-.0047719,.059,.04573,.0602502,.0469802,3.437255,.184121,.0418975,10.49999,10.55887,.394647,-.2139355,.054485,.0374947,.0509755,.6039045,-.0012502,.1016198,.0851961,.0506808,.0401068,.0443946,.0219002,-.0164741,.5204716,-.0031884,-.0031315,-1.705706,-.0619729,-1.176011,-3.451533,178.0432,-.0204438,-.0158667,.0139545,3.052252,1.905624,57.14352,.6115244,1.270867,5.418417,3.15967,1.601833,.8772143,186.0044,-.6772469,-.3814915,.8445966,-.1607441,.0744945,.0772722,.0492017,.0519795,.5411049,5.342008,.2145806,-.0119691,.0002697,10.80076,10.78695,.0353793,.033732,.0360619,-3.654637,.0252928,.0633733,.2706676,.077011,.0771719,.0772594,-.007011,-3.535982,.0112756,.0106376,.527038,.6325547,-1.472827,-60.18436,-.0293225,.0150527,.0133018,4.483288,3.943754,74.05338,5.997144,6.042386,19.6237,1.689608,-2.107443,.3046572,-40.60784,.5260015,.5528942,1.9235,9.86062,.0191383,.0743331,-.0323999,.0088808,.652334,19.6237,10.07368,.0077248,-.1607441,10.29895,0,0,0,0,0,0,1986,5
-.0508014,-.0360004,-.0145296,.0002713,.0108341,.06,.03722,.05758,.0348,3.474005,.185185,.03869,10.52115,10.5738,.407263,-.1841954,.0244533,.0354705,.0304401,-.053915,.00242,.0875844,.0659103,-.3734151,.0336825,.0291451,.0474691,.0106916,-.0765549,.0020157,.0014145,-14.43199,.3028286,.2082603,-1.204947,89.17255,-.0234671,-.011446,-.0000191,7.580727,4.284715,-2.897259,.3286279,.8699005,4.605691,2.375801,2.159207,2.618777,90.1731,-.8066986,-.5876331,1.623643,.406507,.0699082,.0834953,.0406827,.0542699,.5560636,5.328238,.2172025,-.0086229,-.0041332,10.84817,10.87544,.0281325,.0321964,.0453937,-.3535946,.0292255,.0450979,-.034986,.0471792,.0633051,.0569289,-.0014848,-.3769046,.0044612,.0081279,1.226072,1.425537,.8287533,-37.53779,-.0288911,.0022835,.0105909,5.921906,4.715813,47.20399,5.713398,7.434867,15.60512,1.571153,-.2949837,-.1792774,-36.31786,.3880684,.8973608,1.5692,9.775593,.0127274,.0422752,-.0220869,.0020969,.5810353,15.60512,10.18534,.011084,.406507,10.3218,0,0,0,0,0,0,1987,5
-.0461274,-.0277235,-.0178884,.0005155,.0216758,.0635,.04009,.0507639,.0273539,3.404226,.186576,.0437467,10.58868,10.56896,.410869,.1271986,.0371731,.020424,.0491602,.1774399,.0127361,.0834948,.054036,.2754556,.0708017,.0398214,.0383301,-.0200862,.1306963,.0064182,-.0004583,-.0471208,1.614815,.1790071,2.116007,69.79732,-.0162624,-.005658,-.0074041,10.82288,5.268421,16.39551,3.047512,1.441038,3.326627,-.0168941,.0589812,4.117779,66.19553,-.5424999,-.8866996,1.905208,.2452877,.0711572,.0815808,.0387482,.0491719,.5559049,5.284733,.2226035,.0031594,-.0040787,10.88976,10.95827,.0442853,.0356863,.0738174,.9125593,.032409,.0522276,.1474861,.070694,.0829358,.0373958,-.0140951,.8165954,.0039499,.0075132,3.059292,2.347483,5.01646,-35.44022,-.0229443,-.0025145,.0023365,7.441336,5.91471,46.03839,7.386795,10.06789,9.937058,.4176466,2.131352,.3840868,-14.31059,.2267994,1.109056,1.7688,9.806478,.0040042,.0478737,-.0196773,.000895,.4229045,9.937058,10.22039,.0034415,.2452877,10.33473,0,0,0,0,0,0,1988,5
-.0396483,-.0235317,-.0165224,-.0004058,.0156628,.076,.06589,.0482176,.0381076,3.340091,.190999,.0464605,10.58978,10.58072,.395369,-.04455,.0318643,.0203952,.0646401,.1045036,.0277824,.0341569,.0546071,.3115529,.0404551,.043675,-.0140256,-.0188396,.0620348,.000104,.0011123,-.7321075,2.252737,.1817329,6.006866,51.09679,.0081888,.0062896,.0014062,9.215064,6.07995,35.75554,2.927356,2.244717,-1.734441,-5.486219,-1.492681,6.56045,45.03032,-.8179428,-.9806434,1.30753,.1577064,.0899501,.0855744,.0461052,.0417296,.5511963,5.249205,.2267561,-.0022402,-.0048378,10.88801,10.99418,.0305849,.027896,.0542559,.1334191,.0438448,.0476834,.2287322,.0457955,.0590995,.0168988,-.0095118,.091041,-.0000949,.0032849,3.412894,2.445939,6.834267,-30.82077,-.0037053,.0011122,-.0061836,6.102009,6.437136,53.7095,6.744081,10.17337,4.605183,-.126823,3.597615,.3946317,-23.95678,-.223251,.9160007,1.69,9.784509,.0003548,.0185797,-.0125875,.0036491,.505213,4.605183,10.2613,.0040027,.1577064,10.37604,0,0,0,0,0,0,1989,5
